id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,figure_tested,color_response,figure_response,figure_score,position_target,sound_target,sound_tested,sound_score,position_tested,position_response,position_score,color_tested,color_target,figure_target,simulate,occupation,color_score,sound_response,timestamp
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,26,6,dimgray,circle,sounds/G.wav,0,1,,,0,0,1,1,1,0,1,1,1,,no,Studerende,1,0,1554902861444
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,27,6,red,circle,sounds/E.wav,0,0,,,1,0,1,1,1,1,1,1,0,,no,Studerende,1,0,1554902865061
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,28,3,red,circle,sounds/G.wav,0,1,,,0,0,1,1,1,0,1,1,1,,no,Studerende,1,0,1554902868666
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,29,3,dimgray,circle,sounds/D.wav,0,0,,,1,0,1,1,1,0,0,1,0,,no,Studerende,1,0,1554902872257
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,30,7,darkorange,circle,sounds/D.wav,0,0,,,0,1,1,1,1,0,1,1,0,,no,Studerende,1,1,1554902875868
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,31,3,white,circle,sounds/C.wav,0,0,,,0,0,1,1,1,0,1,1,0,,no,Studerende,1,0,1554902879458
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,32,3,green,circle,sounds/G.wav,0,0,,,1,0,1,1,1,1,1,1,0,,no,Studerende,1,0,1554902883066
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,33,3,yellow,circle,sounds/G.wav,0,0,,,1,1,1,1,1,1,1,1,0,,no,Studerende,1,1,1554902886691
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,34,1,white,circle,sounds/C.wav,0,0,,,0,0,1,1,1,0,1,1,0,,no,Studerende,1,0,1554902890276
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,35,7,darkorange,circle,sounds/E.wav,0,0,,,0,0,1,1,1,0,1,1,0,,no,Studerende,1,0,1554902893877
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,36,1,darkorange,circle,sounds/V.wav,0,0,,,0,0,1,1,1,0,1,1,1,,no,Studerende,0,0,1554902897478
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,37,1,red,circle,sounds/D.wav,0,0,,,1,0,1,1,1,1,1,1,0,,no,Studerende,1,0,1554902901091
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,38,4,white,circle,sounds/P.wav,0,0,,,0,0,1,1,1,0,1,1,0,,no,Studerende,1,0,1554902904679
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,39,5,dimgray,circle,sounds/P.wav,0,0,,,0,1,1,1,1,0,1,1,0,,no,Studerende,1,1,1554902908302
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,40,8,white,circle,sounds/T.wav,0,1,,,0,0,1,1,1,0,1,1,0,,no,Studerende,0,0,1554902911918
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,41,8,red,circle,sounds/D.wav,0,0,,,1,0,1,1,1,1,1,1,0,,no,Studerende,1,0,1554902915524
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,42,7,darkorange,circle,sounds/B.wav,0,0,,,0,0,1,1,1,1,0,1,0,,no,Studerende,1,0,1554902919120
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,43,6,white,circle,sounds/T.wav,0,0,,,0,0,1,0,1,0,1,1,0,,no,Studerende,1,1,1554902922725
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,44,3,green,circle,sounds/V.wav,0,0,,,0,0,1,1,1,0,1,1,0,,no,Studerende,1,0,1554902926315
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,45,2,yellow,circle,sounds/G.wav,0,0,,,0,0,1,1,1,0,1,1,0,,no,Studerende,1,0,1554902929900
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,46,0,yellow,circle,sounds/G.wav,0,1,,,0,1,1,1,1,0,1,1,1,,no,Studerende,1,1,1554902933528
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,47,0,yellow,circle,sounds/D.wav,0,1,,,1,0,1,1,1,1,1,1,1,,no,Studerende,1,0,1554902937135
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,48,1,white,circle,sounds/G.wav,0,0,,,0,0,1,1,1,0,1,1,0,,no,Studerende,1,0,1554902940733
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,49,1,green,circle,sounds/G.wav,0,0,,,1,1,1,1,1,1,1,1,0,,no,Studerende,1,1,1554902944361
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,50,2,red,circle,sounds/P.wav,0,0,,,0,0,1,1,1,0,1,1,0,,no,Studerende,1,0,1554902947951
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,51,1,white,circle,sounds/P.wav,0,0,,,0,1,1,1,1,0,1,1,0,,no,Studerende,1,1,1554902951571
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,52,0,white,circle,sounds/C.wav,0,0,,,0,0,1,1,1,0,1,1,1,,no,Studerende,0,0,1554902955164
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,53,2,red,circle,sounds/C.wav,0,0,,,0,1,1,1,1,0,1,1,0,,no,Studerende,1,1,1554902958761
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,54,2,red,circle,sounds/D.wav,0,1,,,1,0,1,1,1,1,1,1,1,,no,Studerende,1,0,1554902962383
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,55,8,darkorange,circle,sounds/G.wav,0,0,,,0,0,1,1,1,0,1,1,0,,no,Studerende,1,0,1554902965985
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,56,4,blue,circle,sounds/G.wav,0,0,,,0,1,1,1,1,0,1,1,0,,no,Studerende,1,1,1554902969611
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,57,2,darkorange,circle,sounds/D.wav,0,0,,,0,0,1,1,1,0,1,1,0,,no,Studerende,1,0,1554902973204
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,58,0,dimgray,circle,sounds/G.wav,0,0,,,0,0,1,1,1,0,1,1,0,,no,Studerende,1,0,1554902976803
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,59,5,dimgray,circle,sounds/G.wav,0,1,,,0,1,1,1,1,0,1,1,1,,no,Studerende,1,1,1554902980423
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,60,5,dimgray,circle,sounds/B.wav,0,1,,,1,0,1,1,1,1,1,1,1,,no,Studerende,1,0,1554902984063
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,61,2,red,circle,sounds/T.wav,0,0,,,0,0,1,1,1,0,1,1,0,,no,Studerende,1,0,1554902987656
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,1,4,white,triangle,sounds/E.wav,1,0,0,1,,0,1,1,0,,,1,0,0,no,Studerende,1,0,1554903014023
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,2,4,red,triangle,sounds/B.wav,1,0,1,1,,0,1,1,0,,,1,0,1,no,Studerende,1,0,1554903017643
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,3,4,green,square,sounds/D.wav,1,0,0,1,,0,1,1,0,,,1,0,0,no,Studerende,1,0,1554903021242
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,4,4,blue,square,sounds/B.wav,1,0,1,1,,0,1,1,0,,,1,0,1,no,Studerende,1,0,1554903024847
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,5,4,yellow,square,sounds/B.wav,1,0,1,1,,1,1,1,0,,,1,0,1,no,Studerende,1,1,1554903028475
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,6,4,green,triangle,sounds/D.wav,1,0,0,1,,0,1,1,0,,,1,0,0,no,Studerende,1,0,1554903032078
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,7,4,green,star,sounds/D.wav,1,1,0,1,,1,1,1,0,,,1,1,0,no,Studerende,1,1,1554903035706
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,8,4,red,circle,sounds/E.wav,1,0,0,1,,0,1,1,0,,,1,0,0,no,Studerende,1,0,1554903039294
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,9,4,darkorange,circle,sounds/E.wav,1,0,0,0,,1,1,1,0,,,1,0,1,no,Studerende,1,1,1554903042887
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,10,4,darkorange,triangle,sounds/T.wav,1,0,0,1,,0,1,1,0,,,1,1,0,no,Studerende,0,0,1554903046478
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,11,4,red,circle,sounds/G.wav,1,0,0,1,,0,1,1,0,,,1,0,0,no,Studerende,1,0,1554903050080
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,12,4,red,star,sounds/C.wav,1,0,0,1,,0,1,1,0,,,1,1,0,no,Studerende,0,0,1554903053679
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,13,4,blue,star,sounds/D.wav,1,0,0,0,,0,1,1,0,,,1,0,1,no,Studerende,1,0,1554903057278
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,14,4,white,square,sounds/T.wav,1,0,0,1,,0,1,1,0,,,1,0,0,no,Studerende,1,0,1554903060863
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,15,4,dimgray,circle,sounds/B.wav,1,0,0,1,,0,1,1,0,,,1,0,0,no,Studerende,1,0,1554903064465
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,16,4,white,triangle,sounds/B.wav,1,0,0,1,,1,1,1,0,,,1,0,0,no,Studerende,1,1,1554903068073
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,17,4,dimgray,square,sounds/E.wav,1,0,0,1,,0,1,1,0,,,1,0,0,no,Studerende,1,0,1554903071664
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,18,4,white,triangle,sounds/E.wav,1,0,0,1,,1,1,1,0,,,1,0,0,no,Studerende,1,1,1554903075277
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,19,4,dimgray,star,sounds/P.wav,1,0,0,1,,0,1,1,0,,,1,0,0,no,Studerende,1,0,1554903078865
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,20,4,blue,triangle,sounds/P.wav,1,0,0,1,,1,1,1,0,,,1,0,0,no,Studerende,1,1,1554903082479
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,21,4,green,star,sounds/D.wav,1,0,0,1,,0,1,1,0,,,1,0,0,no,Studerende,1,0,1554903086067
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,22,4,darkorange,star,sounds/D.wav,1,0,1,1,,1,1,1,0,,,1,0,1,no,Studerende,1,1,1554903089686
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,23,4,dimgray,star,sounds/D.wav,1,0,1,1,,1,1,1,0,,,1,0,1,no,Studerende,1,1,1554903093306
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,24,4,white,square,sounds/B.wav,1,0,0,1,,0,1,1,0,,,1,0,0,no,Studerende,1,0,1554903096899
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,25,4,yellow,square,sounds/G.wav,1,0,0,0,,0,1,1,0,,,1,0,1,no,Studerende,1,0,1554903100502
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,26,4,dimgray,triangle,sounds/G.wav,1,1,1,0,,1,1,0,0,,,1,0,0,no,Studerende,0,0,1554903104130
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,27,4,dimgray,star,sounds/G.wav,1,0,0,1,,1,1,1,0,,,1,1,0,no,Studerende,0,1,1554903107749
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,28,4,blue,circle,sounds/T.wav,1,0,0,1,,0,1,1,0,,,1,0,0,no,Studerende,1,0,1554903111337
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,29,4,red,circle,sounds/G.wav,1,0,0,0,,0,1,1,0,,,1,0,1,no,Studerende,1,0,1554903114936
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,30,4,red,star,sounds/C.wav,1,1,0,1,,0,1,0,0,,,1,1,0,no,Studerende,1,1,1554903118573
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,31,4,darkorange,square,sounds/D.wav,1,0,0,1,,0,1,1,0,,,1,0,0,no,Studerende,1,0,1554903122155
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,32,4,green,triangle,sounds/G.wav,1,0,0,1,,0,1,1,0,,,1,0,0,no,Studerende,1,0,1554903125754
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,33,4,green,square,sounds/C.wav,1,1,0,1,,0,1,1,0,,,1,1,0,no,Studerende,1,0,1554903129365
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,34,4,dimgray,circle,sounds/C.wav,1,0,0,1,,1,1,1,0,,,1,0,0,no,Studerende,1,1,1554903132979
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,35,4,white,square,sounds/P.wav,1,0,0,1,,0,1,1,0,,,1,0,0,no,Studerende,1,0,1554903136572
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,36,4,green,triangle,sounds/B.wav,1,0,0,1,,0,1,1,0,,,1,0,0,no,Studerende,1,0,1554903140157
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,37,4,yellow,triangle,sounds/E.wav,1,0,1,1,,0,1,1,0,,,1,0,1,no,Studerende,1,0,1554903143779
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,38,4,red,circle,sounds/B.wav,1,0,0,1,,0,1,1,0,,,1,0,0,no,Studerende,1,0,1554903147373
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,39,4,darkorange,star,sounds/G.wav,1,0,0,1,,0,1,1,0,,,1,0,0,no,Studerende,1,0,1554903150975
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,40,4,darkorange,triangle,sounds/C.wav,1,0,0,1,,0,1,1,0,,,1,1,0,no,Studerende,0,0,1554903154574
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,41,4,darkorange,circle,sounds/C.wav,1,1,0,1,,1,1,1,0,,,1,1,0,no,Studerende,1,1,1554903158203
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,42,4,yellow,triangle,sounds/B.wav,1,0,0,1,,0,1,1,0,,,1,0,0,no,Studerende,1,0,1554903161790
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,43,4,darkorange,triangle,sounds/P.wav,1,0,1,1,,0,1,1,0,,,1,0,1,no,Studerende,1,0,1554903165410
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,44,4,dimgray,square,sounds/P.wav,1,0,0,1,,1,1,1,0,,,1,0,0,no,Studerende,1,1,1554903169018
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,45,4,dimgray,circle,sounds/G.wav,1,0,0,1,,0,1,1,0,,,1,1,0,no,Studerende,0,0,1554903172608
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,46,4,white,square,sounds/V.wav,1,0,0,1,,0,1,1,0,,,1,0,0,no,Studerende,1,0,1554903176210
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,47,4,red,triangle,sounds/T.wav,1,0,0,1,,0,1,1,0,,,1,0,0,no,Studerende,1,0,1554903179807
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,48,4,red,triangle,sounds/P.wav,1,1,1,1,,0,1,1,0,,,1,1,1,no,Studerende,1,0,1554903183452
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,49,4,darkorange,circle,sounds/P.wav,1,0,0,1,,1,1,1,0,,,1,0,0,no,Studerende,1,1,1554903187069
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,50,4,red,star,sounds/E.wav,1,1,0,1,,0,1,1,0,,,1,0,0,no,Studerende,0,0,1554903190668
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,51,4,dimgray,square,sounds/T.wav,1,0,0,1,,0,1,1,0,,,1,0,0,no,Studerende,1,0,1554903194262
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,52,4,blue,star,sounds/D.wav,1,0,0,1,,0,1,1,0,,,1,0,0,no,Studerende,1,0,1554903197847
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,53,4,blue,star,sounds/P.wav,1,1,0,0,,0,1,1,0,,,1,1,1,no,Studerende,1,0,1554903201455
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,54,4,blue,triangle,sounds/G.wav,1,1,0,1,,0,1,1,0,,,1,1,0,no,Studerende,1,0,1554903205065
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,55,4,dimgray,circle,sounds/G.wav,1,0,0,1,,1,1,1,0,,,1,0,0,no,Studerende,1,1,1554903208668
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,56,4,dimgray,circle,sounds/B.wav,1,0,1,1,,0,1,1,0,,,1,1,1,no,Studerende,0,0,1554903212281
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,57,4,white,triangle,sounds/E.wav,1,0,0,1,,0,1,1,0,,,1,0,0,no,Studerende,1,0,1554903215881
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,58,4,white,triangle,sounds/T.wav,1,1,1,1,,0,1,1,0,,,1,1,1,no,Studerende,1,0,1554903219502
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,59,4,dimgray,star,sounds/B.wav,1,0,0,1,,0,1,1,0,,,1,0,0,no,Studerende,1,0,1554903223099
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,60,4,yellow,circle,sounds/T.wav,1,0,0,1,,0,1,1,0,,,1,0,0,no,Studerende,1,0,1554903226699
chihuahua,female,24,training_transfer,posttest,fcs1,3,1,61,4,yellow,triangle,sounds/G.wav,1,0,0,1,,0,1,1,0,,,1,1,0,no,Studerende,0,0,1554903230301
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,1,1,darkorange,circle,sounds/G.wav,1,0,0,1,0,0,1,1,1,0,1,1,0,0,no,Studerende,1,0,1554903252352
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,2,0,blue,circle,sounds/E.wav,1,0,1,1,0,0,1,1,1,0,1,1,0,1,no,Studerende,1,0,1554903255968
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,3,0,darkorange,triangle,sounds/C.wav,1,0,0,1,1,0,1,1,1,1,1,1,0,0,no,Studerende,1,0,1554903259591
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,4,0,dimgray,star,sounds/C.wav,1,0,0,1,1,1,1,1,1,1,1,1,0,0,no,Studerende,1,1,1554903263204
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,5,2,dimgray,triangle,sounds/V.wav,1,1,0,1,0,0,1,1,1,0,1,1,1,0,no,Studerende,1,0,1554903266815
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,6,3,red,star,sounds/E.wav,1,0,0,1,0,0,1,1,1,0,1,1,0,0,no,Studerende,1,0,1554903270403
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,7,8,yellow,square,sounds/B.wav,1,0,0,1,0,0,1,1,1,0,1,1,0,0,no,Studerende,1,0,1554903274005
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,8,3,darkorange,triangle,sounds/B.wav,1,0,0,1,0,1,1,1,1,0,1,1,0,0,no,Studerende,1,1,1554903277613
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,9,4,yellow,star,sounds/B.wav,1,0,0,1,0,1,1,1,1,0,1,1,0,0,no,Studerende,1,1,1554903281224
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,10,4,red,square,sounds/D.wav,1,0,0,1,1,0,1,1,1,1,1,1,0,0,no,Studerende,1,0,1554903284844
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,11,8,red,triangle,sounds/G.wav,1,1,0,1,0,0,1,1,1,0,1,1,1,0,no,Studerende,1,0,1554903288463
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,12,8,green,star,sounds/V.wav,1,0,0,1,1,0,1,1,1,1,1,1,0,0,no,Studerende,1,0,1554903292080
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,13,8,green,triangle,sounds/E.wav,1,1,0,1,1,0,1,1,1,1,1,1,1,0,no,Studerende,1,0,1554903295711
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,14,0,darkorange,star,sounds/E.wav,1,0,0,1,0,1,1,1,1,0,1,1,0,0,no,Studerende,1,1,1554903299319
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,15,4,darkorange,star,sounds/E.wav,1,1,1,1,0,1,1,1,1,0,1,1,1,1,no,Studerende,1,1,1554903302941
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,16,8,white,triangle,sounds/B.wav,1,0,0,1,0,0,1,1,1,0,1,1,0,0,no,Studerende,1,0,1554903306541
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,17,8,dimgray,triangle,sounds/C.wav,1,0,1,1,1,0,1,1,1,1,1,1,0,1,no,Studerende,1,0,1554903310163
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,18,2,red,triangle,sounds/D.wav,1,0,0,0,0,0,1,1,1,0,1,1,0,1,no,Studerende,1,0,1554903313760
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,19,8,red,star,sounds/T.wav,1,1,0,1,0,0,1,1,1,0,1,1,1,0,no,Studerende,1,0,1554903317382
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,20,8,yellow,circle,sounds/C.wav,1,0,0,1,1,0,1,1,1,1,1,1,0,0,no,Studerende,1,0,1554903320996
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,21,3,white,circle,sounds/C.wav,1,0,1,1,0,1,1,1,1,0,1,1,0,1,no,Studerende,1,1,1554903324618
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,22,7,red,circle,sounds/C.wav,1,0,1,1,0,1,1,1,1,0,1,1,0,1,no,Studerende,1,1,1554903328247
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,23,7,white,triangle,sounds/V.wav,1,0,0,1,1,0,1,1,1,1,1,1,0,0,no,Studerende,1,0,1554903331863
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,24,1,white,circle,sounds/V.wav,1,1,0,1,0,1,1,1,1,0,1,1,1,0,no,Studerende,1,1,1554903335503
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,25,6,green,star,sounds/V.wav,1,0,0,1,0,1,1,1,1,0,1,1,0,0,no,Studerende,1,1,1554903339111
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,26,4,green,square,sounds/P.wav,1,1,0,1,0,0,1,1,1,0,1,1,1,0,no,Studerende,1,0,1554903342707
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,27,7,dimgray,star,sounds/V.wav,1,0,0,1,0,0,1,1,1,0,1,1,0,0,no,Studerende,1,0,1554903346295
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,28,7,yellow,circle,sounds/E.wav,1,0,0,1,1,0,1,1,1,1,1,1,0,0,no,Studerende,1,0,1554903349918
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,29,6,yellow,star,sounds/E.wav,1,1,0,1,0,1,1,1,1,0,1,1,1,0,no,Studerende,1,1,1554903353537
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,30,0,darkorange,square,sounds/V.wav,1,0,0,1,0,0,1,1,1,0,1,1,0,0,no,Studerende,1,0,1554903357131
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,31,6,red,star,sounds/P.wav,1,0,0,1,0,0,1,1,1,0,1,1,0,0,no,Studerende,1,0,1554903360715
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,32,2,red,square,sounds/G.wav,1,1,0,1,0,0,1,1,1,0,1,1,1,0,no,Studerende,1,0,1554903364338
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,33,2,yellow,circle,sounds/C.wav,1,0,0,1,1,0,1,1,1,1,1,1,0,0,no,Studerende,1,0,1554903367940
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,34,7,dimgray,circle,sounds/E.wav,1,0,0,0,0,0,1,1,1,0,1,1,0,1,no,Studerende,1,0,1554903371533
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,35,4,red,star,sounds/V.wav,1,0,0,1,0,0,1,1,1,0,1,1,0,0,no,Studerende,1,0,1554903375133
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,36,4,darkorange,circle,sounds/C.wav,1,0,0,1,1,0,1,1,1,1,1,1,0,0,no,Studerende,1,0,1554903378741
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,37,0,dimgray,star,sounds/C.wav,1,0,0,1,0,1,1,1,1,0,1,1,0,0,no,Studerende,1,1,1554903382343
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,38,4,dimgray,star,sounds/T.wav,1,1,1,1,0,0,1,1,1,0,1,1,1,1,no,Studerende,1,0,1554903385959
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,39,4,white,triangle,sounds/T.wav,1,0,0,1,1,1,1,1,1,1,1,1,0,0,no,Studerende,1,1,1554903389576
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,40,0,white,star,sounds/P.wav,1,0,0,1,0,0,1,1,1,0,1,1,1,0,no,Studerende,0,0,1554903393167
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,41,3,yellow,star,sounds/E.wav,1,0,1,1,0,0,1,1,1,0,1,1,0,1,no,Studerende,1,0,1554903396789
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,42,3,yellow,triangle,sounds/E.wav,1,1,0,1,1,1,1,0,1,1,1,1,1,0,no,Studerende,1,0,1554903400412
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,43,7,red,circle,sounds/P.wav,1,0,0,1,0,0,1,1,1,0,1,1,0,0,no,Studerende,1,0,1554903404002
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,44,8,dimgray,circle,sounds/V.wav,1,0,1,1,0,0,1,1,1,0,1,1,0,1,no,Studerende,1,0,1554903407627
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,45,5,red,star,sounds/G.wav,1,0,0,1,0,0,1,1,1,0,1,1,0,0,no,Studerende,1,0,1554903411221
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,46,1,blue,star,sounds/C.wav,1,0,0,0,0,0,1,1,1,0,1,1,0,1,no,Studerende,1,0,1554903414820
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,47,1,blue,triangle,sounds/E.wav,1,1,0,1,1,0,1,1,1,1,1,1,1,0,no,Studerende,1,0,1554903418451
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,48,5,dimgray,square,sounds/G.wav,1,0,0,1,0,0,1,1,1,0,1,1,0,0,no,Studerende,1,0,1554903422053
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,49,1,white,square,sounds/T.wav,1,0,0,0,0,0,1,1,1,0,1,1,0,1,no,Studerende,1,0,1554903425656
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,50,3,blue,star,sounds/B.wav,1,1,0,1,0,0,1,1,1,0,1,1,0,0,no,Studerende,0,0,1554903429254
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,51,4,dimgray,circle,sounds/B.wav,1,0,0,1,0,1,1,1,1,0,1,1,0,0,no,Studerende,1,1,1554903432866
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,52,0,white,star,sounds/G.wav,1,0,0,1,0,0,1,1,1,0,1,1,0,0,no,Studerende,1,0,1554903436456
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,53,2,red,square,sounds/V.wav,1,0,0,1,0,0,1,1,1,0,1,1,0,0,no,Studerende,1,0,1554903440056
chihuahua,female,24,training_transfer,posttest,pcfs12,4,1,54,5,red,triangle,sounds/C.wav,1,1,0,1,0,0,1,1,1,0,1,1,1,0,no,Studerende,1,0,1554903443667
