id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,occupation,figure_target,figure_tested,sound_tested,position_target,color_target,position_tested,simulate,sound_response,timestamp,color_response,sound_target,position_score,sound_score,color_score,color_tested,position_response,figure_score,figure_response
and,female,18,training_transfer,posttest,fcs1,3,1,3,4,white,triangle,sounds/E.wav,Studerende,0,1,1,,0,0,no,1,1555319543300,0,1,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,4,4,white,star,sounds/E.wav,Studerende,0,1,1,,1,0,no,1,1555319546919,0,1,,1,0,1,,0,1
and,female,18,training_transfer,posttest,fcs1,3,1,5,4,green,triangle,sounds/G.wav,Studerende,0,1,1,,0,0,no,0,1555319550521,0,0,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,6,4,yellow,triangle,sounds/G.wav,Studerende,1,1,1,,0,0,no,1,1555319554138,0,1,,1,1,1,,1,1
and,female,18,training_transfer,posttest,fcs1,3,1,7,4,darkorange,circle,sounds/V.wav,Studerende,0,1,1,,0,0,no,0,1555319557740,0,0,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,8,4,darkorange,circle,sounds/V.wav,Studerende,1,1,1,,1,0,no,1,1555319561368,1,1,,1,1,1,,1,1
and,female,18,training_transfer,posttest,fcs1,3,1,9,4,darkorange,star,sounds/E.wav,Studerende,0,1,1,,1,0,no,0,1555319564962,1,0,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,10,4,green,star,sounds/E.wav,Studerende,1,1,1,,0,0,no,0,1555319568564,0,1,,0,1,1,,1,1
and,female,18,training_transfer,posttest,fcs1,3,1,11,4,red,star,sounds/D.wav,Studerende,1,1,1,,0,0,no,0,1555319572166,0,0,,1,1,1,,1,1
and,female,18,training_transfer,posttest,fcs1,3,1,12,4,dimgray,triangle,sounds/P.wav,Studerende,0,1,1,,0,0,no,0,1555319575757,0,0,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,13,4,dimgray,square,sounds/P.wav,Studerende,0,1,1,,1,0,no,1,1555319579379,1,1,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,14,4,red,star,sounds/E.wav,Studerende,0,1,1,,0,0,no,0,1555319582958,0,0,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,15,4,green,triangle,sounds/B.wav,Studerende,0,1,1,,0,0,no,0,1555319586560,0,0,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,16,4,green,square,sounds/P.wav,Studerende,0,1,1,,1,0,no,0,1555319590163,1,0,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,17,4,red,circle,sounds/G.wav,Studerende,0,1,1,,0,0,no,0,1555319593759,0,0,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,18,4,red,square,sounds/E.wav,Studerende,0,1,1,,1,0,no,0,1555319597378,1,0,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,19,4,green,triangle,sounds/E.wav,Studerende,0,1,1,,0,0,no,1,1555319600998,0,1,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,20,4,darkorange,square,sounds/C.wav,Studerende,0,1,1,,0,0,no,0,1555319604595,0,0,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,21,4,red,triangle,sounds/C.wav,Studerende,0,1,1,,0,0,no,1,1555319608188,0,1,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,22,4,dimgray,star,sounds/P.wav,Studerende,0,1,1,,0,0,no,0,1555319611778,0,0,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,23,4,dimgray,square,sounds/T.wav,Studerende,0,1,1,,1,0,no,0,1555319615389,1,0,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,24,4,green,square,sounds/G.wav,Studerende,1,1,1,,0,0,no,0,1555319618994,0,0,,1,1,1,,1,1
and,female,18,training_transfer,posttest,fcs1,3,1,25,4,white,triangle,sounds/P.wav,Studerende,0,1,1,,0,0,no,0,1555319622595,0,0,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,26,4,blue,square,sounds/B.wav,Studerende,0,1,1,,0,0,no,0,1555319626196,0,0,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,27,4,blue,circle,sounds/C.wav,Studerende,0,1,1,,1,0,no,0,1555319629810,1,0,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,28,4,darkorange,square,sounds/G.wav,Studerende,0,1,1,,0,0,no,0,1555319633397,0,0,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,29,4,red,triangle,sounds/C.wav,Studerende,0,1,1,,0,0,no,0,1555319636982,0,0,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,30,4,dimgray,square,sounds/C.wav,Studerende,0,1,1,,0,0,no,1,1555319640589,0,1,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,31,4,dimgray,square,sounds/V.wav,Studerende,1,1,1,,1,0,no,0,1555319644198,1,0,,1,1,1,,0,0
and,female,18,training_transfer,posttest,fcs1,3,1,32,4,blue,circle,sounds/D.wav,Studerende,0,1,1,,0,0,no,0,1555319647800,0,0,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,33,4,blue,square,sounds/P.wav,Studerende,0,1,1,,1,0,no,0,1555319651420,1,0,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,34,4,dimgray,square,sounds/T.wav,Studerende,1,1,1,,0,0,no,0,1555319655036,0,0,,1,1,1,,1,1
and,female,18,training_transfer,posttest,fcs1,3,1,35,4,green,star,sounds/G.wav,Studerende,0,1,1,,0,0,no,0,1555319658636,0,0,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,36,4,darkorange,triangle,sounds/D.wav,Studerende,0,1,1,,0,0,no,0,1555319662235,0,0,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,37,4,white,circle,sounds/C.wav,Studerende,0,1,1,,0,0,no,0,1555319665834,0,0,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,38,4,green,square,sounds/B.wav,Studerende,0,1,1,,0,0,no,0,1555319669419,0,0,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,39,4,white,triangle,sounds/E.wav,Studerende,0,1,1,,0,0,no,0,1555319673018,0,0,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,40,4,white,star,sounds/C.wav,Studerende,0,1,1,,1,0,no,0,1555319676638,1,0,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,41,4,yellow,star,sounds/C.wav,Studerende,1,1,1,,0,0,no,1,1555319680231,0,1,,1,1,1,,0,0
and,female,18,training_transfer,posttest,fcs1,3,1,42,4,dimgray,circle,sounds/B.wav,Studerende,0,1,1,,0,0,no,0,1555319683822,0,0,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,43,4,dimgray,square,sounds/P.wav,Studerende,0,1,1,,1,0,no,0,1555319687439,1,0,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,44,4,darkorange,star,sounds/V.wav,Studerende,0,1,1,,0,0,no,0,1555319691044,0,0,,1,1,1,,0,1
and,female,18,training_transfer,posttest,fcs1,3,1,45,4,red,star,sounds/V.wav,Studerende,1,1,1,,0,0,no,1,1555319694680,0,1,,1,1,1,,1,1
and,female,18,training_transfer,posttest,fcs1,3,1,46,4,red,circle,sounds/P.wav,Studerende,0,1,1,,1,0,no,0,1555319698286,1,0,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,47,4,green,circle,sounds/V.wav,Studerende,1,1,1,,0,0,no,0,1555319701870,0,0,,1,1,1,,0,0
and,female,18,training_transfer,posttest,fcs1,3,1,48,4,blue,circle,sounds/E.wav,Studerende,1,1,1,,0,0,no,0,1555319705487,0,0,,1,1,1,,1,1
and,female,18,training_transfer,posttest,fcs1,3,1,49,4,blue,triangle,sounds/P.wav,Studerende,0,1,1,,1,0,no,0,1555319709086,1,0,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,50,4,darkorange,star,sounds/P.wav,Studerende,0,1,1,,0,0,no,1,1555319712683,0,1,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,51,4,blue,circle,sounds/P.wav,Studerende,0,1,1,,0,0,no,1,1555319716294,0,1,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,52,4,darkorange,triangle,sounds/G.wav,Studerende,0,1,1,,0,0,no,0,1555319719893,0,0,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,53,4,yellow,star,sounds/C.wav,Studerende,0,1,1,,0,0,no,0,1555319723492,0,0,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,54,4,red,square,sounds/C.wav,Studerende,0,1,1,,0,0,no,1,1555319727103,0,1,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,55,4,red,square,sounds/P.wav,Studerende,1,1,1,,1,0,no,0,1555319730720,1,0,,1,1,1,,1,1
and,female,18,training_transfer,posttest,fcs1,3,1,56,4,dimgray,circle,sounds/B.wav,Studerende,0,1,1,,0,0,no,0,1555319734310,0,0,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,57,4,green,star,sounds/B.wav,Studerende,0,1,1,,0,0,no,1,1555319737933,0,1,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,58,4,red,star,sounds/V.wav,Studerende,1,1,1,,0,0,no,0,1555319741535,0,0,,1,1,1,,1,1
and,female,18,training_transfer,posttest,fcs1,3,1,59,4,darkorange,star,sounds/P.wav,Studerende,1,1,1,,0,0,no,0,1555319745140,0,0,,1,1,1,,1,1
and,female,18,training_transfer,posttest,fcs1,3,1,60,4,red,triangle,sounds/D.wav,Studerende,0,1,1,,0,0,no,0,1555319748744,1,0,,1,0,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,61,4,green,triangle,sounds/G.wav,Studerende,1,1,1,,0,0,no,0,1555319752356,0,0,,1,1,1,,1,1
and,female,18,training_transfer,posttest,pcfs12,4,1,1,7,green,triangle,sounds/G.wav,Studerende,0,1,1,0,0,1,no,0,1555319786715,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,2,3,darkorange,triangle,sounds/T.wav,Studerende,1,1,1,0,0,1,no,0,1555319790335,0,0,1,1,1,1,0,1,1
and,female,18,training_transfer,posttest,pcfs12,4,1,3,3,darkorange,circle,sounds/C.wav,Studerende,0,1,1,1,1,1,no,0,1555319793954,1,0,1,1,1,1,1,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,4,3,dimgray,star,sounds/D.wav,Studerende,0,1,1,1,0,1,no,0,1555319797559,0,0,1,1,1,1,1,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,5,6,yellow,triangle,sounds/P.wav,Studerende,0,1,1,0,0,1,no,0,1555319801150,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,6,5,darkorange,square,sounds/D.wav,Studerende,0,1,1,0,0,1,no,0,1555319804752,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,7,5,darkorange,star,sounds/P.wav,Studerende,0,1,1,1,1,1,no,0,1555319808374,0,0,1,1,0,1,1,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,8,4,green,square,sounds/P.wav,Studerende,0,1,1,0,0,1,no,1,1555319811977,0,1,1,1,1,1,0,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,9,0,darkorange,triangle,sounds/C.wav,Studerende,0,1,1,0,0,1,no,0,1555319815570,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,10,8,white,square,sounds/B.wav,Studerende,0,1,1,0,0,1,no,0,1555319819169,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,11,8,dimgray,square,sounds/P.wav,Studerende,1,1,1,1,0,1,no,0,1555319822800,0,0,1,1,1,1,1,1,1
and,female,18,training_transfer,posttest,pcfs12,4,1,12,0,dimgray,circle,sounds/D.wav,Studerende,0,1,1,0,1,1,no,1,1555319826440,1,0,1,0,1,1,0,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,13,8,blue,triangle,sounds/P.wav,Studerende,0,1,1,0,0,1,no,0,1555319830037,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,14,5,dimgray,triangle,sounds/B.wav,Studerende,1,1,1,0,0,1,no,0,1555319833656,0,0,1,1,1,1,0,1,1
and,female,18,training_transfer,posttest,pcfs12,4,1,15,6,yellow,triangle,sounds/T.wav,Studerende,1,1,1,0,0,1,no,0,1555319837279,0,0,1,1,1,1,0,1,1
and,female,18,training_transfer,posttest,pcfs12,4,1,16,8,yellow,circle,sounds/C.wav,Studerende,0,1,1,0,1,1,no,0,1555319840881,1,0,1,1,1,1,0,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,17,8,yellow,circle,sounds/V.wav,Studerende,1,1,1,1,1,1,no,0,1555319844509,1,0,1,1,1,1,1,1,1
and,female,18,training_transfer,posttest,pcfs12,4,1,18,6,green,triangle,sounds/V.wav,Studerende,0,1,1,0,0,1,no,0,1555319848103,0,1,1,0,1,1,0,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,19,8,darkorange,triangle,sounds/P.wav,Studerende,1,1,1,0,0,1,no,1,1555319851722,0,0,1,0,1,1,0,0,0
and,female,18,training_transfer,posttest,pcfs12,4,1,20,1,green,circle,sounds/T.wav,Studerende,0,1,1,0,0,1,no,0,1555319855307,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,21,1,darkorange,star,sounds/D.wav,Studerende,0,1,1,1,0,1,no,0,1555319858924,0,0,1,1,1,1,1,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,22,6,dimgray,star,sounds/V.wav,Studerende,1,1,1,0,0,1,no,0,1555319862549,0,0,1,1,1,1,0,1,1
and,female,18,training_transfer,posttest,pcfs12,4,1,23,3,blue,circle,sounds/C.wav,Studerende,0,1,1,0,0,1,no,0,1555319866143,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,24,3,dimgray,circle,sounds/C.wav,Studerende,1,1,1,1,0,1,no,1,1555319869779,0,1,1,1,1,1,1,0,0
and,female,18,training_transfer,posttest,pcfs12,4,1,25,6,red,triangle,sounds/G.wav,Studerende,0,1,1,0,0,1,no,0,1555319873359,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,26,6,dimgray,triangle,sounds/G.wav,Studerende,1,1,1,1,0,1,no,1,1555319876909,0,1,1,1,1,1,1,1,1
and,female,18,training_transfer,posttest,pcfs12,4,1,27,6,dimgray,star,sounds/B.wav,Studerende,0,1,1,1,1,1,no,0,1555319880525,0,0,1,1,0,1,1,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,28,8,blue,triangle,sounds/G.wav,Studerende,0,1,1,0,0,1,no,1,1555319884145,0,0,1,0,1,1,0,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,29,4,blue,square,sounds/V.wav,Studerende,0,1,1,0,1,1,no,0,1555319887755,0,0,1,1,0,1,0,0,1
and,female,18,training_transfer,posttest,pcfs12,4,1,30,4,blue,circle,sounds/G.wav,Studerende,0,1,1,1,1,1,no,0,1555319891375,1,0,1,1,1,1,1,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,31,3,dimgray,star,sounds/G.wav,Studerende,0,1,1,0,0,1,no,1,1555319894992,0,1,1,1,1,1,0,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,32,3,white,square,sounds/T.wav,Studerende,0,1,1,1,0,1,no,0,1555319898597,0,0,1,1,1,1,1,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,33,1,darkorange,star,sounds/T.wav,Studerende,0,1,1,0,0,1,no,1,1555319902217,0,1,1,1,1,1,0,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,34,5,yellow,circle,sounds/T.wav,Studerende,0,1,1,0,0,1,no,1,1555319905825,0,1,1,1,1,1,0,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,35,6,red,circle,sounds/E.wav,Studerende,1,1,1,0,0,1,no,0,1555319909412,0,0,1,1,1,1,0,0,0
and,female,18,training_transfer,posttest,pcfs12,4,1,36,4,yellow,star,sounds/G.wav,Studerende,0,1,1,0,0,1,no,0,1555319913014,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,37,7,dimgray,square,sounds/P.wav,Studerende,0,1,1,0,0,1,no,0,1555319916599,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,38,6,darkorange,square,sounds/B.wav,Studerende,1,1,1,0,0,1,no,0,1555319920196,0,0,1,1,1,1,0,1,1
and,female,18,training_transfer,posttest,pcfs12,4,1,39,6,darkorange,circle,sounds/G.wav,Studerende,0,1,1,1,1,1,no,0,1555319923818,1,0,1,1,1,1,1,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,40,4,yellow,star,sounds/G.wav,Studerende,0,1,1,0,0,1,no,1,1555319927438,0,1,1,1,1,1,0,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,41,4,yellow,square,sounds/E.wav,Studerende,0,1,1,1,1,1,no,0,1555319931060,1,0,1,1,1,1,1,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,42,8,white,square,sounds/E.wav,Studerende,1,1,1,0,0,1,no,1,1555319934668,0,1,1,1,1,1,0,0,0
and,female,18,training_transfer,posttest,pcfs12,4,1,43,8,white,triangle,sounds/P.wav,Studerende,0,1,1,1,1,1,no,0,1555319938296,1,0,1,1,1,1,1,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,44,7,red,star,sounds/T.wav,Studerende,0,1,1,0,0,1,no,0,1555319941884,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,45,0,blue,circle,sounds/V.wav,Studerende,0,1,1,0,0,1,no,0,1555319945483,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,46,2,blue,square,sounds/E.wav,Studerende,0,1,1,0,1,1,no,0,1555319949094,1,0,1,1,1,1,0,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,47,5,darkorange,triangle,sounds/V.wav,Studerende,0,1,1,0,0,1,no,0,1555319952685,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,48,5,white,star,sounds/C.wav,Studerende,0,1,1,1,0,1,no,0,1555319956310,0,0,1,1,1,1,1,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,49,8,white,circle,sounds/B.wav,Studerende,0,1,1,0,1,1,no,0,1555319959904,0,0,1,1,0,1,0,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,50,1,yellow,star,sounds/B.wav,Studerende,0,1,1,0,0,1,no,1,1555319963517,0,1,1,1,1,1,0,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,51,2,blue,star,sounds/B.wav,Studerende,1,1,1,0,0,1,no,1,1555319967160,0,1,1,1,1,1,0,1,1
and,female,18,training_transfer,posttest,pcfs12,4,1,52,6,yellow,square,sounds/P.wav,Studerende,0,1,1,0,0,1,no,0,1555319970754,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,53,1,yellow,square,sounds/P.wav,Studerende,1,1,1,0,1,1,no,1,1555319974388,1,1,1,1,1,1,0,1,1
and,female,18,training_transfer,posttest,pcfs12,4,1,54,0,darkorange,triangle,sounds/P.wav,Studerende,0,1,1,0,0,1,no,1,1555319978004,0,1,1,1,1,1,0,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,55,7,yellow,square,sounds/D.wav,Studerende,0,1,1,0,0,1,no,0,1555319981607,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,56,0,yellow,triangle,sounds/V.wav,Studerende,0,1,1,0,1,1,no,0,1555319985232,1,0,1,1,1,1,0,0,1
and,female,18,training_transfer,posttest,pcfs12,4,1,57,5,dimgray,circle,sounds/E.wav,Studerende,0,1,1,0,0,1,no,0,1555319988822,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,58,1,blue,star,sounds/E.wav,Studerende,0,1,1,0,0,1,no,1,1555319992433,0,1,1,1,1,1,0,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,59,8,dimgray,star,sounds/T.wav,Studerende,1,1,1,0,0,1,no,0,1555319996047,0,0,1,1,1,1,0,1,1
and,female,18,training_transfer,posttest,pcfs12,4,1,60,1,red,circle,sounds/T.wav,Studerende,0,1,1,0,0,1,no,1,1555319999652,0,1,1,1,1,1,0,1,0
and,female,18,training_transfer,posttest,pcfs12,4,1,61,7,green,star,sounds/D.wav,Studerende,0,1,1,0,0,1,no,0,1555320003260,0,0,1,1,1,1,0,0,1
