id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,position_tested,color_tested,sound_target,simulate,position_response,figure_score,occupation,sound_tested,color_response,color_score,timestamp,figure_target,position_target,sound_score,figure_tested,position_score,figure_response,color_target,sound_response
odder,female,26,training_transfer,posttest,pcs1,3,1,55,8,dimgray,circle,sounds/D.wav,1,1,1,no,0,,Studerende,1,0,1,1555353723858,,0,1,0,1,,0,1
odder,female,26,training_transfer,posttest,pcs1,3,1,56,8,darkorange,circle,sounds/B.wav,1,1,0,no,1,,Studerende,1,1,0,1555353727487,,1,1,0,1,,0,0
odder,female,26,training_transfer,posttest,pcs1,3,1,57,6,white,circle,sounds/B.wav,1,1,1,no,0,,Studerende,1,0,1,1555353731094,,0,1,0,1,,0,1
odder,female,26,training_transfer,posttest,pcs1,3,1,58,4,white,circle,sounds/B.wav,1,1,1,no,0,,Studerende,1,0,0,1555353734697,,0,1,0,1,,1,1
odder,female,26,training_transfer,posttest,pcs1,3,1,59,6,green,circle,sounds/G.wav,1,1,0,no,0,,Studerende,1,0,1,1555353738290,,0,1,0,1,,0,0
odder,female,26,training_transfer,posttest,pcs1,3,1,60,6,blue,circle,sounds/T.wav,1,1,0,no,1,,Studerende,1,0,1,1555353741883,,1,1,0,1,,0,0
odder,female,26,training_transfer,posttest,pcs1,3,1,61,6,blue,circle,sounds/V.wav,1,1,0,no,1,,Studerende,1,0,0,1555353745503,,1,1,0,1,,1,0
odder,female,26,training_transfer,posttest,fcs1,3,1,1,4,blue,star,sounds/V.wav,0,1,0,no,,1,Studerende,1,0,1,1555353759435,0,,1,1,,0,0,0
odder,female,26,training_transfer,posttest,fcs1,3,1,2,4,white,circle,sounds/V.wav,0,1,1,no,,1,Studerende,1,0,1,1555353763040,0,,1,1,,0,0,1
odder,female,26,training_transfer,posttest,fcs1,3,1,3,4,white,star,sounds/V.wav,0,1,1,no,,1,Studerende,1,1,1,1555353766671,0,,1,1,,0,1,1
odder,female,26,training_transfer,posttest,fcs1,3,1,4,4,white,star,sounds/P.wav,0,1,0,no,,0,Studerende,1,1,1,1555353770270,1,,1,1,,0,1,0
odder,female,26,training_transfer,posttest,fcs1,3,1,5,4,red,star,sounds/C.wav,0,1,0,no,,1,Studerende,1,0,1,1555353773866,1,,1,1,,1,0,0
odder,female,26,training_transfer,posttest,fcs1,3,1,6,4,yellow,circle,sounds/B.wav,0,1,0,no,,1,Studerende,1,0,1,1555353777457,0,,1,1,,0,0,0
odder,female,26,training_transfer,posttest,fcs1,3,1,7,4,yellow,circle,sounds/G.wav,0,1,0,no,,0,Studerende,1,1,1,1555353781089,1,,0,1,,0,1,1
odder,female,26,training_transfer,posttest,fcs1,3,1,8,4,blue,star,sounds/P.wav,0,1,0,no,,1,Studerende,1,0,1,1555353784679,0,,1,1,,0,0,0
odder,female,26,training_transfer,posttest,fcs1,3,1,9,4,green,square,sounds/G.wav,0,1,0,no,,1,Studerende,1,0,1,1555353788263,0,,1,1,,0,0,0
odder,female,26,training_transfer,posttest,fcs1,3,1,10,4,darkorange,triangle,sounds/C.wav,0,1,0,no,,1,Studerende,1,0,1,1555353791866,0,,1,1,,0,0,0
odder,female,26,training_transfer,posttest,fcs1,3,1,11,4,darkorange,square,sounds/D.wav,0,1,0,no,,1,Studerende,1,1,1,1555353795470,0,,1,1,,0,1,0
odder,female,26,training_transfer,posttest,fcs1,3,1,12,4,dimgray,triangle,sounds/C.wav,0,1,0,no,,1,Studerende,1,0,1,1555353799051,0,,1,1,,0,0,0
odder,female,26,training_transfer,posttest,fcs1,3,1,13,4,dimgray,triangle,sounds/E.wav,0,1,0,no,,1,Studerende,1,1,1,1555353802681,1,,1,1,,1,1,0
odder,female,26,training_transfer,posttest,fcs1,3,1,14,4,red,star,sounds/E.wav,0,1,1,no,,1,Studerende,1,0,1,1555353806286,0,,1,1,,0,0,1
odder,female,26,training_transfer,posttest,fcs1,3,1,15,4,blue,triangle,sounds/P.wav,0,1,0,no,,1,Studerende,1,0,1,1555353809876,0,,1,1,,0,0,0
odder,female,26,training_transfer,posttest,fcs1,3,1,16,4,white,square,sounds/C.wav,0,1,0,no,,1,Studerende,1,0,1,1555353813461,0,,1,1,,0,0,0
odder,female,26,training_transfer,posttest,fcs1,3,1,17,4,dimgray,circle,sounds/T.wav,0,1,0,no,,1,Studerende,1,0,1,1555353817046,0,,1,1,,0,0,0
odder,female,26,training_transfer,posttest,fcs1,3,1,18,4,dimgray,triangle,sounds/E.wav,0,1,0,no,,1,Studerende,1,1,1,1555353820674,0,,1,1,,0,1,0
odder,female,26,training_transfer,posttest,fcs1,3,1,19,4,red,triangle,sounds/E.wav,0,1,1,no,,0,Studerende,1,0,1,1555353824310,1,,1,1,,0,0,1
odder,female,26,training_transfer,posttest,fcs1,3,1,20,4,white,circle,sounds/B.wav,0,1,0,no,,1,Studerende,1,0,1,1555353827922,0,,1,1,,0,0,0
odder,female,26,training_transfer,posttest,fcs1,3,1,21,4,darkorange,circle,sounds/V.wav,0,1,0,no,,1,Studerende,1,0,1,1555353831531,1,,1,1,,1,0,0
odder,female,26,training_transfer,posttest,fcs1,3,1,22,4,blue,triangle,sounds/B.wav,0,1,0,no,,1,Studerende,1,0,1,1555353835125,0,,1,1,,0,0,0
odder,female,26,training_transfer,posttest,fcs1,3,1,23,4,white,triangle,sounds/T.wav,0,1,0,no,,1,Studerende,1,0,1,1555353838735,1,,1,1,,1,0,0
odder,female,26,training_transfer,posttest,fcs1,3,1,24,4,yellow,star,sounds/G.wav,0,1,0,no,,1,Studerende,1,0,1,1555353842348,0,,1,1,,0,0,0
odder,female,26,training_transfer,posttest,fcs1,3,1,25,4,yellow,square,sounds/E.wav,0,1,0,no,,1,Studerende,1,1,1,1555353845953,0,,0,1,,0,1,1
odder,female,26,training_transfer,posttest,fcs1,3,1,26,4,yellow,triangle,sounds/G.wav,0,1,0,no,,1,Studerende,1,1,1,1555353849570,0,,0,1,,0,1,1
odder,female,26,training_transfer,posttest,fcs1,3,1,27,4,green,triangle,sounds/P.wav,0,1,0,no,,0,Studerende,1,0,1,1555353853152,1,,1,1,,0,0,0
odder,female,26,training_transfer,posttest,fcs1,3,1,28,4,red,triangle,sounds/P.wav,0,1,1,no,,1,Studerende,1,0,1,1555353856688,1,,1,1,,1,0,1
odder,female,26,training_transfer,posttest,fcs1,3,1,29,4,green,square,sounds/V.wav,0,1,0,no,,1,Studerende,1,0,1,1555353860276,0,,1,1,,0,0,0
odder,female,26,training_transfer,posttest,fcs1,3,1,30,4,dimgray,square,sounds/V.wav,0,1,1,no,,1,Studerende,1,0,1,1555353863805,1,,1,1,,1,0,1
odder,female,26,training_transfer,posttest,fcs1,3,1,31,4,yellow,star,sounds/P.wav,0,1,0,no,,1,Studerende,1,0,1,1555353867396,0,,1,1,,0,0,0
odder,female,26,training_transfer,posttest,fcs1,3,1,32,4,blue,triangle,sounds/D.wav,0,1,0,no,,1,Studerende,1,0,1,1555353870981,0,,1,1,,0,0,0
odder,female,26,training_transfer,posttest,fcs1,3,1,33,4,blue,square,sounds/D.wav,0,1,1,no,,1,Studerende,1,1,1,1555353874600,0,,1,1,,0,1,1
odder,female,26,training_transfer,posttest,fcs1,3,1,34,4,dimgray,circle,sounds/T.wav,0,1,0,no,,1,Studerende,1,0,1,1555353878182,0,,1,1,,0,0,0
odder,female,26,training_transfer,posttest,fcs1,3,1,35,4,white,star,sounds/T.wav,0,1,1,no,,1,Studerende,1,0,1,1555353881796,0,,1,1,,0,0,1
odder,female,26,training_transfer,posttest,fcs1,3,1,36,4,white,triangle,sounds/E.wav,0,1,0,no,,1,Studerende,1,1,1,1555353885429,0,,1,1,,0,1,0
odder,female,26,training_transfer,posttest,fcs1,3,1,37,4,white,star,sounds/V.wav,0,1,0,no,,1,Studerende,1,1,1,1555353889047,0,,1,1,,0,1,0
odder,female,26,training_transfer,posttest,fcs1,3,1,38,4,green,star,sounds/T.wav,0,1,0,no,,1,Studerende,1,0,1,1555353892666,1,,1,1,,1,0,0
odder,female,26,training_transfer,posttest,fcs1,3,1,39,4,dimgray,triangle,sounds/P.wav,0,1,0,no,,1,Studerende,1,0,1,1555353896277,0,,1,1,,0,0,0
odder,female,26,training_transfer,posttest,fcs1,3,1,40,4,dimgray,square,sounds/V.wav,0,1,0,no,,1,Studerende,1,1,1,1555353899902,0,,1,1,,0,1,0
odder,female,26,training_transfer,posttest,fcs1,3,1,41,4,yellow,circle,sounds/B.wav,0,1,0,no,,1,Studerende,1,0,1,1555353903513,0,,1,1,,0,0,0
odder,female,26,training_transfer,posttest,fcs1,3,1,42,4,red,square,sounds/P.wav,0,1,0,no,,1,Studerende,1,0,1,1555353907115,0,,1,1,,0,0,0
odder,female,26,training_transfer,posttest,fcs1,3,1,43,4,darkorange,star,sounds/T.wav,0,1,0,no,,1,Studerende,1,0,1,1555353910717,0,,1,1,,0,0,0
odder,female,26,training_transfer,posttest,fcs1,3,1,44,4,green,circle,sounds/D.wav,0,1,0,no,,1,Studerende,1,0,1,1555353914302,0,,1,1,,0,0,0
odder,female,26,training_transfer,posttest,fcs1,3,1,45,4,red,square,sounds/G.wav,0,1,0,no,,1,Studerende,1,0,1,1555353917913,0,,0,1,,0,0,1
odder,female,26,training_transfer,posttest,fcs1,3,1,46,4,red,circle,sounds/G.wav,0,1,1,no,,1,Studerende,1,0,0,1555353921518,0,,1,1,,0,1,1
odder,female,26,training_transfer,posttest,fcs1,3,1,47,4,red,star,sounds/G.wav,0,1,1,no,,1,Studerende,1,1,1,1555353925136,0,,1,1,,0,1,1
odder,female,26,training_transfer,posttest,fcs1,3,1,48,4,white,square,sounds/B.wav,0,1,0,no,,1,Studerende,1,0,1,1555353928728,0,,1,1,,0,0,0
odder,female,26,training_transfer,posttest,fcs1,3,1,49,4,yellow,star,sounds/B.wav,0,1,1,no,,1,Studerende,1,0,1,1555353932330,0,,1,1,,0,0,1
odder,female,26,training_transfer,posttest,fcs1,3,1,50,4,white,star,sounds/E.wav,0,1,0,no,,0,Studerende,1,0,1,1555353935915,1,,1,1,,0,0,0
odder,female,26,training_transfer,posttest,fcs1,3,1,51,4,yellow,square,sounds/G.wav,0,1,0,no,,1,Studerende,1,0,1,1555353939514,0,,1,1,,0,0,0
odder,female,26,training_transfer,posttest,fcs1,3,1,52,4,blue,square,sounds/D.wav,0,1,0,no,,0,Studerende,1,0,1,1555353943101,1,,1,1,,0,0,0
odder,female,26,training_transfer,posttest,fcs1,3,1,53,4,white,triangle,sounds/P.wav,0,1,0,no,,1,Studerende,1,0,1,1555353946686,0,,1,1,,0,0,0
odder,female,26,training_transfer,posttest,fcs1,3,1,54,4,green,square,sounds/P.wav,0,1,1,no,,1,Studerende,1,0,1,1555353950279,0,,1,1,,0,0,1
odder,female,26,training_transfer,posttest,fcs1,3,1,55,4,red,circle,sounds/E.wav,0,1,0,no,,1,Studerende,1,0,1,1555353953873,0,,1,1,,0,0,0
odder,female,26,training_transfer,posttest,fcs1,3,1,56,4,darkorange,star,sounds/D.wav,0,1,0,no,,1,Studerende,1,0,1,1555353957458,0,,1,1,,0,0,0
odder,female,26,training_transfer,posttest,fcs1,3,1,57,4,green,triangle,sounds/D.wav,0,1,1,no,,1,Studerende,1,0,1,1555353961071,0,,1,1,,0,0,1
odder,female,26,training_transfer,posttest,fcs1,3,1,58,4,yellow,square,sounds/D.wav,0,1,1,no,,1,Studerende,1,0,1,1555353964662,0,,0,1,,0,0,0
odder,female,26,training_transfer,posttest,fcs1,3,1,59,4,green,square,sounds/C.wav,0,1,0,no,,0,Studerende,1,0,1,1555353968246,1,,1,1,,0,0,0
odder,female,26,training_transfer,posttest,fcs1,3,1,60,4,dimgray,square,sounds/D.wav,0,1,0,no,,1,Studerende,1,0,1,1555353971854,1,,1,1,,1,0,0
odder,female,26,training_transfer,posttest,fcs1,3,1,61,4,dimgray,triangle,sounds/D.wav,0,1,1,no,,1,Studerende,1,1,1,1555353975483,0,,1,1,,0,1,1
odder,female,26,training_transfer,posttest,pcfs12,4,1,1,0,yellow,circle,sounds/E.wav,1,1,0,no,0,1,Studerende,1,0,1,1555353995810,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,2,6,yellow,star,sounds/E.wav,1,1,1,no,0,1,Studerende,1,1,1,1555353999436,0,0,1,1,1,0,1,1
odder,female,26,training_transfer,posttest,pcfs12,4,1,3,2,darkorange,square,sounds/G.wav,1,1,0,no,0,1,Studerende,1,0,1,1555354003027,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,4,3,darkorange,star,sounds/T.wav,1,1,0,no,0,1,Studerende,1,1,1,1555354006636,0,0,1,1,1,0,1,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,5,2,white,star,sounds/P.wav,1,1,0,no,0,1,Studerende,1,0,1,1555354010253,1,0,1,1,1,1,0,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,6,6,darkorange,triangle,sounds/D.wav,1,1,0,no,0,1,Studerende,1,0,1,1555354013853,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,7,1,darkorange,triangle,sounds/B.wav,1,1,0,no,0,0,Studerende,1,1,1,1555354017463,1,0,1,1,1,0,1,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,8,7,yellow,circle,sounds/B.wav,1,1,1,no,0,1,Studerende,1,0,1,1555354021081,0,0,1,1,1,0,0,1
odder,female,26,training_transfer,posttest,pcfs12,4,1,9,6,blue,triangle,sounds/B.wav,1,1,1,no,0,1,Studerende,1,0,1,1555354024697,0,0,1,1,1,0,0,1
odder,female,26,training_transfer,posttest,pcfs12,4,1,10,1,blue,circle,sounds/P.wav,1,1,0,no,0,1,Studerende,1,1,1,1555354028313,0,0,1,1,1,0,1,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,11,5,yellow,square,sounds/E.wav,1,1,0,no,0,1,Studerende,1,0,1,1555354031893,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,12,1,white,triangle,sounds/D.wav,1,1,0,no,0,1,Studerende,1,0,1,1555354035476,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,13,7,blue,triangle,sounds/V.wav,1,1,0,no,0,1,Studerende,1,0,1,1555354039083,1,0,1,1,1,1,0,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,14,5,yellow,star,sounds/D.wav,1,1,0,no,0,1,Studerende,1,0,1,1555354042664,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,15,4,blue,triangle,sounds/V.wav,1,1,0,no,0,1,Studerende,1,0,1,1555354046252,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,16,8,blue,triangle,sounds/T.wav,1,1,0,no,0,1,Studerende,1,1,1,1555354049787,1,0,1,1,1,1,1,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,17,5,blue,star,sounds/B.wav,1,1,0,no,0,1,Studerende,1,1,1,1555354053395,0,0,1,1,1,0,1,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,18,8,darkorange,triangle,sounds/B.wav,1,1,1,no,0,1,Studerende,1,0,1,1555354056987,0,0,0,1,1,0,0,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,19,4,blue,circle,sounds/G.wav,1,1,0,no,0,1,Studerende,1,0,1,1555354060575,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,20,5,darkorange,star,sounds/P.wav,1,1,0,no,0,1,Studerende,1,0,1,1555354064157,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,21,5,red,circle,sounds/E.wav,1,1,0,no,1,1,Studerende,1,0,1,1555354067769,0,1,1,1,1,0,0,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,22,7,darkorange,circle,sounds/V.wav,1,1,0,no,0,0,Studerende,1,0,1,1555354071364,1,0,1,1,1,0,0,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,23,7,green,circle,sounds/V.wav,1,1,1,no,1,1,Studerende,1,0,1,1555354074989,1,1,0,1,1,1,0,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,24,3,green,star,sounds/V.wav,1,1,1,no,0,1,Studerende,1,0,0,1555354078605,0,0,1,1,1,0,1,1
odder,female,26,training_transfer,posttest,pcfs12,4,1,25,4,white,square,sounds/B.wav,1,1,0,no,0,1,Studerende,1,0,1,1555354082204,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,26,4,red,star,sounds/V.wav,1,1,0,no,1,1,Studerende,1,0,1,1555354085810,0,1,1,1,1,0,0,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,27,4,darkorange,triangle,sounds/V.wav,1,1,1,no,1,1,Studerende,1,0,1,1555354089419,0,1,0,1,1,0,0,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,28,0,yellow,square,sounds/P.wav,1,1,0,no,0,1,Studerende,1,0,1,1555354093008,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,29,0,blue,square,sounds/D.wav,1,1,0,no,1,1,Studerende,1,0,1,1555354096628,1,1,1,1,1,1,0,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,30,7,blue,triangle,sounds/G.wav,1,1,0,no,0,1,Studerende,1,1,1,1555354100237,0,0,1,1,1,0,1,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,31,4,blue,circle,sounds/E.wav,1,1,0,no,0,1,Studerende,1,1,1,1555354103839,0,0,1,1,1,0,1,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,32,4,red,square,sounds/P.wav,1,1,0,no,1,1,Studerende,1,0,1,1555354107441,0,1,1,1,1,0,0,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,33,4,green,circle,sounds/D.wav,1,1,0,no,1,1,Studerende,1,0,1,1555354111045,0,1,1,1,1,0,0,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,34,1,dimgray,star,sounds/D.wav,1,1,1,no,0,1,Studerende,1,0,1,1555354114661,0,0,1,1,1,0,0,1
odder,female,26,training_transfer,posttest,pcfs12,4,1,35,4,dimgray,square,sounds/G.wav,1,1,0,no,0,1,Studerende,1,1,1,1555354118277,0,0,1,1,1,0,1,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,36,6,red,circle,sounds/T.wav,1,1,0,no,0,1,Studerende,1,0,1,1555354121874,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,37,6,dimgray,circle,sounds/D.wav,1,1,0,no,1,0,Studerende,1,0,1,1555354125469,1,1,1,1,1,0,0,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,38,5,darkorange,triangle,sounds/D.wav,1,1,1,no,0,1,Studerende,1,0,1,1555354129084,0,0,1,1,1,0,0,1
odder,female,26,training_transfer,posttest,pcfs12,4,1,39,6,darkorange,circle,sounds/T.wav,1,1,0,no,0,1,Studerende,1,1,1,1555354132689,0,0,1,1,1,0,1,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,40,6,red,square,sounds/G.wav,1,1,0,no,1,1,Studerende,1,0,1,1555354136292,0,1,1,1,1,0,0,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,41,6,yellow,square,sounds/C.wav,1,1,0,no,1,0,Studerende,1,0,1,1555354139910,1,1,1,1,1,0,0,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,42,5,white,triangle,sounds/C.wav,1,1,1,no,0,1,Studerende,1,0,1,1555354143525,0,0,1,1,1,0,0,1
odder,female,26,training_transfer,posttest,pcfs12,4,1,43,6,green,circle,sounds/G.wav,1,1,0,no,0,1,Studerende,1,0,1,1555354147120,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,44,4,darkorange,triangle,sounds/G.wav,1,1,1,no,0,1,Studerende,1,0,1,1555354150713,0,0,1,1,1,0,0,1
odder,female,26,training_transfer,posttest,pcfs12,4,1,45,4,red,triangle,sounds/E.wav,1,1,0,no,0,0,Studerende,1,0,1,1555354154339,1,1,0,1,0,0,0,1
odder,female,26,training_transfer,posttest,pcfs12,4,1,46,2,green,square,sounds/C.wav,1,1,0,no,0,1,Studerende,1,0,1,1555354157926,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,47,2,darkorange,circle,sounds/C.wav,1,1,1,no,1,1,Studerende,1,0,1,1555354161540,0,1,1,1,1,0,0,1
odder,female,26,training_transfer,posttest,pcfs12,4,1,48,4,blue,circle,sounds/G.wav,1,1,0,no,0,0,Studerende,1,0,1,1555354165127,1,0,1,1,1,0,0,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,49,4,darkorange,square,sounds/T.wav,1,1,0,no,1,1,Studerende,1,0,1,1555354168722,0,1,1,1,1,0,0,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,50,7,darkorange,square,sounds/B.wav,1,1,0,no,0,0,Studerende,1,0,0,1555354172314,1,0,1,1,1,0,1,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,51,3,white,circle,sounds/E.wav,1,1,0,no,0,1,Studerende,1,0,1,1555354175900,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,52,4,yellow,circle,sounds/G.wav,1,1,0,no,0,0,Studerende,1,1,0,1555354179523,1,0,0,1,1,0,0,1
odder,female,26,training_transfer,posttest,pcfs12,4,1,53,8,dimgray,circle,sounds/V.wav,1,1,0,no,0,0,Studerende,1,0,1,1555354183106,1,0,1,1,1,0,0,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,54,0,blue,square,sounds/V.wav,1,1,1,no,0,1,Studerende,1,0,1,1555354186696,0,0,1,1,1,0,0,1
odder,female,26,training_transfer,posttest,pcfs12,4,1,55,8,blue,circle,sounds/G.wav,1,1,0,no,0,1,Studerende,1,1,1,1555354190314,0,0,1,1,1,0,1,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,56,8,darkorange,triangle,sounds/V.wav,1,1,0,no,0,1,Studerende,1,0,1,1555354193906,0,1,1,1,0,0,0,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,57,8,green,triangle,sounds/C.wav,1,1,0,no,1,1,Studerende,1,0,1,1555354197526,1,1,1,1,1,1,0,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,58,7,green,star,sounds/G.wav,1,1,0,no,0,1,Studerende,1,1,1,1555354201122,0,0,1,1,1,0,1,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,59,3,yellow,square,sounds/G.wav,1,1,1,no,0,1,Studerende,1,0,1,1555354204740,0,0,1,1,1,0,0,1
odder,female,26,training_transfer,posttest,pcfs12,4,1,60,0,blue,triangle,sounds/B.wav,1,1,0,no,0,1,Studerende,1,0,1,1555354208332,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,posttest,pcfs12,4,1,61,6,blue,square,sounds/B.wav,1,1,1,no,0,1,Studerende,1,1,1,1555354211947,0,0,1,1,1,0,1,1
